Sequencer Count,Start_Time(in sec),End_Time(in sec),Execution Time(in msec),Jitter(in msec)
5624,1566078836.707768,1566078836.707830,0.061750,-0.100053
5625,1566078836.807771,1566078836.807837,0.065565,-0.100003
5626,1566078836.907770,1566078836.907835,0.064611,-0.099999
5627,1566078837.007757,1566078837.007822,0.065327,-0.099987
5628,1566078837.107716,1566078837.107798,0.081301,-0.099960
5629,1566078837.207719,1566078837.207793,0.073433,-0.100003
5630,1566078837.307717,1566078837.307785,0.067472,-0.099998
5631,1566078837.407715,1566078837.407781,0.066042,-0.099998
5632,1566078837.507713,1566078837.507780,0.067711,-0.099997
5633,1566078837.607722,1566078837.607804,0.081539,-0.100009
5634,1566078837.707717,1566078837.707793,0.075817,-0.099995
5635,1566078837.807717,1566078837.807792,0.075579,-0.100000
5636,1566078837.907711,1566078837.907779,0.067472,-0.099994
5637,1566078838.007717,1566078838.007790,0.072479,-0.100006
5638,1566078838.107715,1566078838.107791,0.076294,-0.099998
5639,1566078838.207716,1566078838.207782,0.066757,-0.100000
5640,1566078838.307720,1566078838.307806,0.086069,-0.100004
5641,1566078838.407716,1566078838.407785,0.068903,-0.099996
5642,1566078838.507713,1566078838.507784,0.071526,-0.099997
5643,1566078838.607716,1566078838.607784,0.067711,-0.100003
5644,1566078838.707715,1566078838.707786,0.070572,-0.099999
5645,1566078838.807720,1566078838.807797,0.077486,-0.100005
5646,1566078838.907715,1566078838.907781,0.066519,-0.099995
5647,1566078839.007716,1566078839.007788,0.072241,-0.100001
5648,1566078839.107720,1566078839.107792,0.072241,-0.100004
5649,1566078839.207714,1566078839.207784,0.070095,-0.099994
5650,1566078839.307712,1566078839.307782,0.069618,-0.099998
5651,1566078839.407716,1566078839.407790,0.074148,-0.100003
5652,1566078839.507716,1566078839.507792,0.076056,-0.100001
5653,1566078839.607717,1566078839.607798,0.081301,-0.100001
5654,1566078839.707712,1566078839.707784,0.072718,-0.099995
5655,1566078839.807717,1566078839.807788,0.071287,-0.100005
5656,1566078839.907713,1566078839.907784,0.071049,-0.099997
5657,1566078840.007712,1566078840.007781,0.069141,-0.099999
5658,1566078840.107716,1566078840.107788,0.072479,-0.100004
5659,1566078840.207713,1566078840.207783,0.070095,-0.099997
5660,1566078840.307714,1566078840.307788,0.073433,-0.100002
5661,1566078840.407720,1566078840.407798,0.078201,-0.100005
5662,1566078840.507713,1566078840.507784,0.071287,-0.099993
5663,1566078840.607722,1566078840.607805,0.082493,-0.100009
5664,1566078840.707715,1566078840.707784,0.068903,-0.099993
5665,1566078840.807718,1566078840.807789,0.071049,-0.100003
5666,1566078840.907716,1566078840.907789,0.072956,-0.099998
5667,1566078841.007715,1566078841.007784,0.069857,-0.099999
5668,1566078841.107713,1566078841.107788,0.075102,-0.099998
5669,1566078841.207716,1566078841.207791,0.075102,-0.100003
5670,1566078841.307723,1566078841.307806,0.083447,-0.100008
5671,1566078841.407717,1566078841.407795,0.077963,-0.099994
5672,1566078841.507715,1566078841.507790,0.075340,-0.099998
5673,1566078841.607717,1566078841.607788,0.070810,-0.100002
5674,1566078841.707712,1566078841.707786,0.073910,-0.099995
5675,1566078841.807714,1566078841.807786,0.072479,-0.100002
5676,1566078841.907712,1566078841.907790,0.077724,-0.099998
5677,1566078842.007713,1566078842.007786,0.072956,-0.100001
5678,1566078842.107715,1566078842.107785,0.070572,-0.100002
5679,1566078842.207738,1566078842.207814,0.075817,-0.100023
5680,1566078842.307719,1566078842.307792,0.073195,-0.099982
5681,1566078842.407714,1566078842.407789,0.074148,-0.099995
5682,1566078842.507715,1566078842.507795,0.080824,-0.100000
5683,1566078842.607717,1566078842.607800,0.082493,-0.100003
5684,1566078842.707713,1566078842.707787,0.073910,-0.099996
5685,1566078842.807715,1566078842.807795,0.079393,-0.100002
5686,1566078842.907717,1566078842.907793,0.076294,-0.100001
5687,1566078843.007720,1566078843.007798,0.078201,-0.100004
5688,1566078843.107714,1566078843.107783,0.068665,-0.099994
5689,1566078843.207719,1566078843.207790,0.071049,-0.100004
5690,1566078843.307715,1566078843.307783,0.067711,-0.099997
5691,1566078843.407713,1566078843.407784,0.071049,-0.099998
5692,1566078843.507717,1566078843.507794,0.077248,-0.100004
5693,1566078843.607715,1566078843.607786,0.070810,-0.099998
5694,1566078843.707714,1566078843.707785,0.071049,-0.099998
5695,1566078843.807716,1566078843.807787,0.071287,-0.100002
5696,1566078843.907716,1566078843.907787,0.070572,-0.100001
5697,1566078844.007715,1566078844.007788,0.073195,-0.099999
5698,1566078844.107722,1566078844.107799,0.076294,-0.100007
5699,1566078844.207713,1566078844.207789,0.076294,-0.099991
5700,1566078844.307715,1566078844.307785,0.069380,-0.100002
5701,1566078844.407719,1566078844.407795,0.075340,-0.100004
5702,1566078844.507713,1566078844.507783,0.069618,-0.099994
5703,1566078844.607714,1566078844.607785,0.071049,-0.100001
5704,1566078844.707714,1566078844.707783,0.068903,-0.099999
5705,1566078844.807712,1566078844.807781,0.069141,-0.099998
5706,1566078844.907715,1566078844.907786,0.070333,-0.100003
5707,1566078845.007720,1566078845.007794,0.073910,-0.100004
5708,1566078845.107725,1566078845.107804,0.078917,-0.100006
5709,1566078845.207712,1566078845.207782,0.070095,-0.099987
5710,1566078845.307712,1566078845.307782,0.070333,-0.100000
5711,1566078845.407716,1566078845.407794,0.078201,-0.100004
5712,1566078845.507712,1566078845.507779,0.067711,-0.099996
5713,1566078845.607715,1566078845.607787,0.072002,-0.100004
5714,1566078845.707715,1566078845.707788,0.072479,-0.100000
5715,1566078845.807716,1566078845.807792,0.076294,-0.100001
5716,1566078845.907717,1566078845.907790,0.072956,-0.100001
5717,1566078846.007717,1566078846.007789,0.072241,-0.100000
5718,1566078846.107714,1566078846.107782,0.068426,-0.099997
5719,1566078846.207718,1566078846.207789,0.071049,-0.100004
5720,1566078846.307718,1566078846.307798,0.080109,-0.100001
5721,1566078846.407725,1566078846.407820,0.095129,-0.100007
5722,1566078846.507711,1566078846.507776,0.065088,-0.099986
5723,1566078846.607720,1566078846.607794,0.073910,-0.100008
5724,1566078846.707712,1566078846.707784,0.072479,-0.099992
5725,1566078846.807713,1566078846.807786,0.072956,-0.100001
5726,1566078846.907712,1566078846.907782,0.069618,-0.099999
5727,1566078847.007715,1566078847.007788,0.072479,-0.100003
5728,1566078847.107716,1566078847.107788,0.072241,-0.100000
5729,1566078847.207715,1566078847.207781,0.065804,-0.099999
5730,1566078847.307713,1566078847.307788,0.074625,-0.099998
5731,1566078847.407717,1566078847.407786,0.069380,-0.100003
5732,1566078847.507712,1566078847.507781,0.068426,-0.099996
5733,1566078847.607717,1566078847.607788,0.071049,-0.100005
5734,1566078847.707720,1566078847.707801,0.080824,-0.100003
5735,1566078847.807715,1566078847.807787,0.071526,-0.099996
5736,1566078847.907722,1566078847.907790,0.067711,-0.100007
5737,1566078848.007718,1566078848.007787,0.068665,-0.099996
5738,1566078848.107711,1566078848.107781,0.070572,-0.099993
5739,1566078848.207715,1566078848.207794,0.078678,-0.100004
5740,1566078848.307719,1566078848.307797,0.077963,-0.100004
5741,1566078848.407724,1566078848.407811,0.087261,-0.100005
5742,1566078848.507714,1566078848.507788,0.073910,-0.099990
5743,1566078848.607715,1566078848.607794,0.079393,-0.100000
5744,1566078848.707713,1566078848.707777,0.063896,-0.099998
5745,1566078848.807715,1566078848.807786,0.071049,-0.100003
5746,1566078848.907720,1566078848.907801,0.081301,-0.100005
5747,1566078849.007714,1566078849.007785,0.071526,-0.099993
5748,1566078849.107715,1566078849.107790,0.074387,-0.100002
5749,1566078849.207717,1566078849.207807,0.089169,-0.100002
5750,1566078849.307713,1566078849.307779,0.066042,-0.099995
5751,1566078849.407717,1566078849.407794,0.077724,-0.100004
5752,1566078849.507715,1566078849.507785,0.070572,-0.099998
5753,1566078849.607723,1566078849.607794,0.071287,-0.100008
5754,1566078849.707719,1566078849.707792,0.072956,-0.099996
5755,1566078849.807714,1566078849.807786,0.071287,-0.099995
5756,1566078849.907712,1566078849.907777,0.065327,-0.099998
5757,1566078850.007716,1566078850.007785,0.069380,-0.100004
5758,1566078850.107716,1566078850.107795,0.079632,-0.100000
5759,1566078850.207720,1566078850.207796,0.076771,-0.100004
5760,1566078850.307715,1566078850.307789,0.073910,-0.099995
5761,1566078850.407719,1566078850.407794,0.074387,-0.100005
5762,1566078850.507713,1566078850.507782,0.068903,-0.099994
5763,1566078850.607723,1566078850.607793,0.069618,-0.100010
5764,1566078850.707713,1566078850.707782,0.069380,-0.099990
5765,1566078850.807715,1566078850.807785,0.070572,-0.100002
5766,1566078850.907715,1566078850.907788,0.072479,-0.100001
5767,1566078851.007790,1566078851.007861,0.071764,-0.100074
5768,1566078851.107719,1566078851.107800,0.081062,-0.099929
5769,1566078851.207718,1566078851.207803,0.084400,-0.099999
5770,1566078851.307776,1566078851.307849,0.072956,-0.100058
5771,1566078851.407714,1566078851.407790,0.075340,-0.099939
5772,1566078851.507712,1566078851.507780,0.067949,-0.099998
5773,1566078851.607732,1566078851.607804,0.072479,-0.100019
5774,1566078851.707716,1566078851.707797,0.081301,-0.099984
5775,1566078851.807719,1566078851.807801,0.082254,-0.100003
5776,1566078851.907774,1566078851.907845,0.071764,-0.100055
5777,1566078852.007711,1566078852.007781,0.069857,-0.099937
5778,1566078852.107718,1566078852.107787,0.069380,-0.100007
5779,1566078852.207714,1566078852.207781,0.067472,-0.099996
5780,1566078852.307714,1566078852.307785,0.070810,-0.100000
5781,1566078852.407719,1566078852.407806,0.086784,-0.100005
5782,1566078852.507714,1566078852.507783,0.069141,-0.099995
5783,1566078852.607716,1566078852.607786,0.070810,-0.100002
5784,1566078852.707719,1566078852.707794,0.075340,-0.100003
5785,1566078852.807712,1566078852.807777,0.065088,-0.099993
5786,1566078852.907718,1566078852.907785,0.067234,-0.100006
5787,1566078853.007715,1566078853.007788,0.073195,-0.099998
5788,1566078853.107714,1566078853.107786,0.072002,-0.099999
5789,1566078853.207716,1566078853.207790,0.074863,-0.100002
5790,1566078853.307716,1566078853.307792,0.076056,-0.100000
5791,1566078853.407716,1566078853.407790,0.074863,-0.100000
5792,1566078853.507716,1566078853.507781,0.065327,-0.100000
5793,1566078853.607718,1566078853.607794,0.075340,-0.100003
5794,1566078853.707715,1566078853.707793,0.077724,-0.099997
5795,1566078853.807719,1566078853.807796,0.077009,-0.100003
5796,1566078853.907720,1566078853.907793,0.073433,-0.100001
5797,1566078854.007714,1566078854.007785,0.070810,-0.099994
5798,1566078854.107713,1566078854.107789,0.076294,-0.099998
5799,1566078854.207717,1566078854.207789,0.072479,-0.100004
5800,1566078854.307715,1566078854.307784,0.069380,-0.099998
5801,1566078854.407717,1566078854.407783,0.065804,-0.100002
5802,1566078854.507731,1566078854.507806,0.074863,-0.100014
5803,1566078854.607722,1566078854.607805,0.083208,-0.099991
5804,1566078854.707713,1566078854.707776,0.062704,-0.099991
5805,1566078854.807715,1566078854.807784,0.069141,-0.100002
5806,1566078854.907717,1566078854.907794,0.076056,-0.100003
5807,1566078855.007717,1566078855.007789,0.072002,-0.100000
5808,1566078855.107712,1566078855.107789,0.076532,-0.099995
5809,1566078855.207713,1566078855.207788,0.075579,-0.100001
5810,1566078855.307717,1566078855.307795,0.078201,-0.100004
5811,1566078855.407722,1566078855.407808,0.085354,-0.100005
5812,1566078855.507714,1566078855.507786,0.072002,-0.099991
5813,1566078855.607714,1566078855.607790,0.076532,-0.100000
5814,1566078855.707720,1566078855.707804,0.084162,-0.100006
5815,1566078855.807713,1566078855.807789,0.076294,-0.099993
5816,1566078855.907716,1566078855.907783,0.067472,-0.100003
5817,1566078856.007714,1566078856.007784,0.069618,-0.099998
5818,1566078856.107714,1566078856.107786,0.071526,-0.100000
5819,1566078856.207714,1566078856.207782,0.067472,-0.100000
5820,1566078856.307718,1566078856.307790,0.072002,-0.100004
5821,1566078856.407717,1566078856.407792,0.074148,-0.099999
5822,1566078856.507716,1566078856.507789,0.073433,-0.099998
5823,1566078856.607714,1566078856.607794,0.079870,-0.099998
5824,1566078856.707714,1566078856.707784,0.070095,-0.100000
5825,1566078856.807714,1566078856.807791,0.077009,-0.100000
5826,1566078856.907717,1566078856.907793,0.076056,-0.100003
5827,1566078857.007713,1566078857.007789,0.076056,-0.099997
5828,1566078857.107718,1566078857.107795,0.077724,-0.100005
5829,1566078857.207721,1566078857.207793,0.071287,-0.100004
5830,1566078857.307712,1566078857.307780,0.068188,-0.099991
5831,1566078857.407713,1566078857.407785,0.071287,-0.100001
5832,1566078857.507713,1566078857.507790,0.076771,-0.099999
5833,1566078857.607718,1566078857.607786,0.068188,-0.100005
5834,1566078857.707713,1566078857.707782,0.069380,-0.099995
5835,1566078857.807725,1566078857.807791,0.066042,-0.100012
5836,1566078857.907712,1566078857.907784,0.072718,-0.099987
5837,1566078858.007722,1566078858.007788,0.065565,-0.100011
5838,1566078858.107719,1566078858.107801,0.082493,-0.099996
5839,1566078858.207712,1566078858.207781,0.068903,-0.099993
5840,1566078858.307715,1566078858.307784,0.069380,-0.100003
5841,1566078858.407719,1566078858.407793,0.074387,-0.100004
5842,1566078858.507716,1566078858.507782,0.066280,-0.099997
5843,1566078858.607714,1566078858.607787,0.072956,-0.099998
5844,1566078858.707714,1566078858.707781,0.067234,-0.100000
5845,1566078858.807718,1566078858.807783,0.064611,-0.100004
5846,1566078858.907716,1566078858.907785,0.069141,-0.099998
5847,1566078859.007722,1566078859.007793,0.071526,-0.100005
5848,1566078859.107715,1566078859.107786,0.070333,-0.099994
5849,1566078859.207714,1566078859.207785,0.071526,-0.099998
5850,1566078859.307714,1566078859.307791,0.076294,-0.100001
5851,1566078859.407719,1566078859.407790,0.071049,-0.100005
5852,1566078859.507715,1566078859.507791,0.076056,-0.099996
5853,1566078859.607717,1566078859.607787,0.070810,-0.100001
5854,1566078859.707717,1566078859.707787,0.070095,-0.100000
5855,1566078859.807712,1566078859.807781,0.068665,-0.099995
5856,1566078859.907712,1566078859.907783,0.070572,-0.100000
5857,1566078860.007717,1566078860.007797,0.079393,-0.100005
5858,1566078860.107715,1566078860.107793,0.078678,-0.099997
5859,1566078860.207722,1566078860.207800,0.078201,-0.100007
5860,1566078860.307717,1566078860.307801,0.084162,-0.099995
5861,1566078860.407711,1566078860.407782,0.070810,-0.099994
5862,1566078860.507713,1566078860.507790,0.076294,-0.100002
5863,1566078860.607717,1566078860.607786,0.068903,-0.100004
5864,1566078860.707712,1566078860.707777,0.064850,-0.099995
5865,1566078860.807714,1566078860.807786,0.071526,-0.100002
5866,1566078860.907723,1566078860.907804,0.080824,-0.100009
5867,1566078861.007715,1566078861.007786,0.070572,-0.099992
5868,1566078861.107718,1566078861.107796,0.078201,-0.100003
5869,1566078861.207720,1566078861.207794,0.074863,-0.100002
5870,1566078861.307725,1566078861.307808,0.082731,-0.100006
5871,1566078861.407714,1566078861.407784,0.070572,-0.099988
5872,1566078861.507713,1566078861.507790,0.076771,-0.099999
5873,1566078861.607715,1566078861.607783,0.068426,-0.100002
5874,1566078861.707715,1566078861.707787,0.072241,-0.100000
5875,1566078861.807717,1566078861.807791,0.074863,-0.100002
5876,1566078861.907718,1566078861.907794,0.075579,-0.100002
5877,1566078862.007718,1566078862.007789,0.071526,-0.099999
5878,1566078862.107714,1566078862.107793,0.078917,-0.099996
5879,1566078862.207720,1566078862.207790,0.070572,-0.100006
5880,1566078862.307718,1566078862.307789,0.071049,-0.099998
5881,1566078862.407719,1566078862.407792,0.072956,-0.100002
5882,1566078862.507719,1566078862.507793,0.074148,-0.100000
5883,1566078862.607716,1566078862.607793,0.077724,-0.099996
5884,1566078862.707714,1566078862.707795,0.080824,-0.099998
5885,1566078862.807715,1566078862.807783,0.068426,-0.100001
5886,1566078862.907712,1566078862.907782,0.069618,-0.099997
5887,1566078863.007717,1566078863.007803,0.086308,-0.100005
5888,1566078863.107713,1566078863.107780,0.067711,-0.099996
5889,1566078863.207712,1566078863.207783,0.071049,-0.100000
5890,1566078863.307715,1566078863.307787,0.072241,-0.100003
5891,1566078863.407719,1566078863.407795,0.075579,-0.100004
5892,1566078863.507717,1566078863.507784,0.067234,-0.099998
5893,1566078863.607720,1566078863.607795,0.075340,-0.100003
5894,1566078863.707720,1566078863.707803,0.083447,-0.100000
5895,1566078863.807714,1566078863.807789,0.074625,-0.099995
5896,1566078863.907712,1566078863.907785,0.073195,-0.099997
5897,1566078864.007712,1566078864.007780,0.067949,-0.100000
5898,1566078864.107719,1566078864.107796,0.076771,-0.100007
5899,1566078864.207719,1566078864.207794,0.075102,-0.100000
5900,1566078864.307715,1566078864.307786,0.071287,-0.099996
5901,1566078864.407718,1566078864.407792,0.074148,-0.100003
5902,1566078864.507720,1566078864.507797,0.077248,-0.100002
5903,1566078864.607717,1566078864.607782,0.065565,-0.099997
5904,1566078864.707714,1566078864.707786,0.072718,-0.099997
5905,1566078864.807711,1566078864.807786,0.074863,-0.099998
5906,1566078864.907716,1566078864.907793,0.077009,-0.100005
5907,1566078865.007715,1566078865.007789,0.073671,-0.099999
5908,1566078865.107718,1566078865.107788,0.070095,-0.100003
