S1 Count,Start_Time(in sec),End_Time(in sec),Image_Capture_Time(in msec),Jitter(in msec)
1455,1566078419.807834,1566078419.822739,14.905453,-0.099992
1456,1566078419.907806,1566078419.922675,14.869452,-0.099972
1457,1566078420.007828,1566078420.022705,14.876842,-0.100022
1458,1566078420.107836,1566078420.122746,14.910221,-0.100008
1459,1566078420.207850,1566078420.222845,14.995098,-0.100014
1460,1566078420.307825,1566078420.322764,14.938354,-0.099975
1461,1566078420.407832,1566078420.422697,14.865637,-0.100006
1462,1566078420.507821,1566078420.522632,14.811277,-0.099989
1463,1566078420.607879,1566078420.622700,14.821768,-0.100058
1464,1566078420.707873,1566078420.722705,14.832020,-0.099995
1465,1566078420.807882,1566078420.822730,14.847994,-0.100008
1466,1566078420.907884,1566078420.922691,14.806986,-0.100002
1467,1566078421.007863,1566078421.022632,14.769316,-0.099979
1468,1566078421.107871,1566078421.122651,14.780521,-0.100008
1469,1566078421.207862,1566078421.222634,14.771461,-0.099992
1470,1566078421.307830,1566078421.322713,14.883041,-0.099968
1471,1566078421.407837,1566078421.422735,14.898062,-0.100007
1472,1566078421.507829,1566078421.522717,14.888048,-0.099992
1473,1566078421.607831,1566078421.622777,14.946699,-0.100001
1474,1566078421.707832,1566078421.722738,14.905453,-0.100002
1475,1566078421.807836,1566078421.822728,14.891386,-0.100004
1476,1566078421.907860,1566078421.922856,14.995813,-0.100024
1477,1566078422.007829,1566078422.022765,14.936447,-0.099969
1478,1566078422.107832,1566078422.122747,14.914751,-0.100003
1479,1566078422.207833,1566078422.222749,14.916182,-0.100000
1480,1566078422.307820,1566078422.322826,15.005827,-0.099988
1481,1566078422.407827,1566078422.422733,14.905930,-0.100007
1482,1566078422.507829,1566078422.522713,14.883280,-0.100003
1483,1566078422.607827,1566078422.622704,14.876842,-0.099998
1484,1566078422.707838,1566078422.722832,14.994860,-0.100010
1485,1566078422.807827,1566078422.822727,14.900446,-0.099989
1486,1566078422.907848,1566078422.922764,14.916182,-0.100021
1487,1566078423.007827,1566078423.022825,14.997244,-0.099979
1488,1566078423.107828,1566078423.122747,14.918804,-0.100001
1489,1566078423.207829,1566078423.222795,14.966965,-0.100000
1490,1566078423.307825,1566078423.322752,14.927149,-0.099997
1491,1566078423.407824,1566078423.422783,14.958858,-0.099999
1492,1566078423.507833,1566078423.522748,14.915228,-0.100009
1493,1566078423.607835,1566078423.622788,14.953613,-0.100002
1494,1566078423.707843,1566078423.722716,14.872551,-0.100008
1495,1566078423.807832,1566078423.822790,14.958382,-0.099988
1496,1566078423.907838,1566078423.922722,14.884233,-0.100006
1497,1566078424.007841,1566078424.022818,14.977455,-0.100003
1498,1566078424.107822,1566078424.122731,14.908791,-0.099982
1499,1566078424.207839,1566078424.222798,14.958382,-0.100017
1500,1566078424.307827,1566078424.322766,14.939547,-0.099987
1501,1566078424.407829,1566078424.422756,14.926672,-0.100003
1502,1566078424.507819,1566078424.522716,14.897108,-0.099990
1503,1566078424.607837,1566078424.622797,14.959812,-0.100018
1504,1566078424.707848,1566078424.722766,14.918327,-0.100011
1505,1566078424.807832,1566078424.822698,14.866352,-0.099984
1506,1566078424.907826,1566078424.922747,14.921188,-0.099994
1507,1566078425.007848,1566078425.022790,14.941454,-0.100022
1508,1566078425.107849,1566078425.122809,14.960289,-0.100000
1509,1566078425.207822,1566078425.222803,14.980793,-0.099973
1510,1566078425.307827,1566078425.322712,14.885187,-0.100005
1511,1566078425.407833,1566078425.422738,14.905691,-0.100006
1512,1566078425.507829,1566078425.522862,15.033007,-0.099996
1513,1566078425.607845,1566078425.622779,14.934301,-0.100016
1514,1566078425.707824,1566078425.722785,14.961481,-0.099978
1515,1566078425.807828,1566078425.822769,14.940977,-0.100004
1516,1566078425.907820,1566078425.922734,14.914751,-0.099992
1517,1566078426.007836,1566078426.022787,14.950752,-0.100017
1518,1566078426.107853,1566078426.122821,14.967442,-0.100017
1519,1566078426.207832,1566078426.222698,14.865398,-0.099979
1520,1566078426.307828,1566078426.322730,14.901400,-0.099996
1521,1566078426.407831,1566078426.422700,14.869213,-0.100003
1522,1566078426.507833,1566078426.522705,14.871836,-0.100003
1523,1566078426.607826,1566078426.622708,14.881372,-0.099993
1524,1566078426.707830,1566078426.722754,14.923811,-0.100004
1525,1566078426.807827,1566078426.822722,14.894485,-0.099997
1526,1566078426.907816,1566078426.922719,14.902115,-0.099989
1527,1566078427.007846,1566078427.022746,14.900208,-0.100029
1528,1566078427.108080,1566078427.123024,14.944315,-0.100235
1529,1566078427.207827,1566078427.222731,14.904022,-0.099747
1530,1566078427.307824,1566078427.322759,14.934540,-0.099997
1531,1566078427.407830,1566078427.422762,14.931202,-0.100006
1532,1566078427.507831,1566078427.522727,14.896393,-0.100000
1533,1566078427.607848,1566078427.622863,15.015602,-0.100017
1534,1566078427.707832,1566078427.722825,14.992952,-0.099984
1535,1566078427.807843,1566078427.822750,14.906645,-0.100011
1536,1566078427.907822,1566078427.922779,14.956713,-0.099979
1537,1566078428.007833,1566078428.022685,14.851570,-0.100012
1538,1566078428.107846,1566078428.122786,14.939785,-0.100013
1539,1566078428.207834,1566078428.222749,14.914989,-0.099988
1540,1566078428.307820,1566078428.322713,14.892817,-0.099986
1541,1566078428.407839,1566078428.422771,14.932156,-0.100019
1542,1566078428.507825,1566078428.522688,14.863014,-0.099986
1543,1566078428.607863,1566078428.622834,14.971018,-0.100038
1544,1566078428.707818,1566078428.722716,14.897346,-0.099956
1545,1566078428.807823,1566078428.822702,14.878988,-0.100004
1546,1566078428.907828,1566078428.922847,15.018463,-0.100006
1547,1566078429.007835,1566078429.022757,14.921904,-0.100007
1548,1566078429.107839,1566078429.122813,14.974833,-0.100004
1549,1566078429.207845,1566078429.222870,15.025377,-0.100006
1550,1566078429.307832,1566078429.322755,14.922857,-0.099987
1551,1566078429.407836,1566078429.422690,14.853716,-0.100004
1552,1566078429.507832,1566078429.522773,14.940500,-0.099996
1553,1566078429.607840,1566078429.622766,14.926672,-0.100008
1554,1566078429.707831,1566078429.722768,14.936447,-0.099992
1555,1566078429.807833,1566078429.822745,14.911890,-0.100002
1556,1566078429.907823,1566078429.922690,14.867306,-0.099990
1557,1566078430.007827,1566078430.022717,14.890432,-0.100004
1558,1566078430.107847,1566078430.122831,14.984608,-0.100020
1559,1566078430.207830,1566078430.222808,14.977694,-0.099983
1560,1566078430.307830,1566078430.322701,14.870405,-0.100000
1561,1566078430.407835,1566078430.422785,14.949799,-0.100005
1562,1566078430.507829,1566078430.522823,14.993906,-0.099994
1563,1566078430.607845,1566078430.622811,14.965773,-0.100016
1564,1566078430.707822,1566078430.722761,14.939070,-0.099977
1565,1566078430.807828,1566078430.822787,14.958620,-0.100007
1566,1566078430.907830,1566078430.922764,14.934063,-0.100001
1567,1566078431.007829,1566078431.022780,14.951468,-0.099999
1568,1566078431.107832,1566078431.122733,14.900446,-0.100004
1569,1566078431.207842,1566078431.222749,14.906406,-0.100010
1570,1566078431.307826,1566078431.322753,14.927387,-0.099983
1571,1566078431.407844,1566078431.422761,14.917612,-0.100018
1572,1566078431.507831,1566078431.522782,14.950991,-0.099987
1573,1566078431.607838,1566078431.622679,14.841080,-0.100007
1574,1566078431.707814,1566078431.722774,14.960289,-0.099976
1575,1566078431.807832,1566078431.822739,14.906883,-0.100018
1576,1566078431.907838,1566078431.922695,14.856815,-0.100006
1577,1566078432.007830,1566078432.022717,14.887333,-0.099992
1578,1566078432.107846,1566078432.122854,15.007973,-0.100016
1579,1566078432.207829,1566078432.222813,14.984608,-0.099983
1580,1566078432.307825,1566078432.322690,14.864683,-0.099996
1581,1566078432.407834,1566078432.422723,14.889240,-0.100008
1582,1566078432.507834,1566078432.522702,14.867544,-0.100001
1583,1566078432.607826,1566078432.622703,14.876366,-0.099992
1584,1566078432.707836,1566078432.722727,14.890909,-0.100009
1585,1566078432.807817,1566078432.822611,14.794111,-0.099981
1586,1566078432.907864,1566078432.922654,14.789581,-0.100047
1587,1566078433.007829,1566078433.022763,14.934063,-0.099965
1588,1566078433.107817,1566078433.122736,14.919519,-0.099987
1589,1566078433.207841,1566078433.222758,14.916658,-0.100025
1590,1566078433.307861,1566078433.322819,14.958143,-0.100020
1591,1566078433.407832,1566078433.422745,14.913559,-0.099971
1592,1566078433.507858,1566078433.522853,14.995813,-0.100026
1593,1566078433.607832,1566078433.622748,14.915943,-0.099975
1594,1566078433.707834,1566078433.722699,14.864683,-0.100002
1595,1566078433.807871,1566078433.822798,14.926672,-0.100037
1596,1566078433.907828,1566078433.922776,14.947653,-0.099957
1597,1566078434.007817,1566078434.022730,14.913082,-0.099989
1598,1566078434.107833,1566078434.122848,15.015602,-0.100016
1599,1566078434.207852,1566078434.222785,14.933348,-0.100019
1600,1566078434.307841,1566078434.322813,14.972448,-0.099989
1601,1566078434.407832,1566078434.422732,14.899492,-0.099992
1602,1566078434.507847,1566078434.522789,14.942408,-0.100014
1603,1566078434.607847,1566078434.622789,14.942169,-0.100000
1604,1566078434.707825,1566078434.722676,14.850855,-0.099978
1605,1566078434.807823,1566078434.822686,14.863729,-0.099998
1606,1566078434.907827,1566078434.922732,14.905453,-0.100004
1607,1566078435.007820,1566078435.022794,14.973640,-0.099993
1608,1566078435.107833,1566078435.122760,14.926910,-0.100013
1609,1566078435.207829,1566078435.222755,14.926672,-0.099995
1610,1566078435.307832,1566078435.322731,14.898062,-0.100004
1611,1566078435.407833,1566078435.422745,14.912367,-0.100000
1612,1566078435.507832,1566078435.522795,14.963865,-0.099999
1613,1566078435.607836,1566078435.622785,14.948845,-0.100005
1614,1566078435.707832,1566078435.722792,14.960289,-0.099995
1615,1566078435.807832,1566078435.822789,14.957428,-0.100000
1616,1566078435.907823,1566078435.922730,14.906883,-0.099992
1617,1566078436.007835,1566078436.022776,14.940500,-0.100012
1618,1566078436.107855,1566078436.122831,14.975548,-0.100020
1619,1566078436.207822,1566078436.222784,14.961481,-0.099967
1620,1566078436.307828,1566078436.322707,14.878511,-0.100006
1621,1566078436.407827,1566078436.422781,14.954329,-0.099999
1622,1566078436.507827,1566078436.522768,14.941216,-0.100000
1623,1566078436.607836,1566078436.622768,14.932632,-0.100008
1624,1566078436.707829,1566078436.722756,14.926672,-0.099993
1625,1566078436.807834,1566078436.822802,14.968395,-0.100004
1626,1566078436.907828,1566078436.922771,14.942408,-0.099994
1627,1566078437.007848,1566078437.022760,14.911890,-0.100020
1628,1566078437.107837,1566078437.122768,14.931202,-0.099989
1629,1566078437.207833,1566078437.222750,14.917135,-0.099996
1630,1566078437.307830,1566078437.322744,14.914513,-0.099997
1631,1566078437.407849,1566078437.422839,14.990330,-0.100019
1632,1566078437.507830,1566078437.522714,14.884472,-0.099981
1633,1566078437.607839,1566078437.622710,14.871120,-0.100009
1634,1566078437.707827,1566078437.722779,14.952660,-0.099988
1635,1566078437.807829,1566078437.822752,14.923096,-0.100002
1636,1566078437.907842,1566078437.922895,15.053034,-0.100013
1637,1566078438.007832,1566078438.022715,14.883280,-0.099989
1638,1566078438.107827,1566078438.122828,15.000582,-0.099996
1639,1566078438.207830,1566078438.222770,14.940262,-0.100003
1640,1566078438.307836,1566078438.322770,14.934063,-0.100006
1641,1566078438.407826,1566078438.422810,14.984608,-0.099989
1642,1566078438.507830,1566078438.522765,14.935017,-0.100004
1643,1566078438.607839,1566078438.622752,14.913082,-0.100009
1644,1566078438.707827,1566078438.722688,14.860868,-0.099989
1645,1566078438.807881,1566078438.822788,14.906406,-0.100054
1646,1566078438.907829,1566078438.922757,14.928818,-0.099947
1647,1566078439.007833,1566078439.022772,14.938354,-0.100005
1648,1566078439.107832,1566078439.122826,14.994144,-0.099999
1649,1566078439.207833,1566078439.222759,14.925957,-0.100000
1650,1566078439.307839,1566078439.322883,15.043736,-0.100007
1651,1566078439.407834,1566078439.422806,14.972448,-0.099994
1652,1566078439.507824,1566078439.522724,14.899492,-0.099991
1653,1566078439.607834,1566078439.622751,14.916897,-0.100009
1654,1566078439.707839,1566078439.722797,14.957905,-0.100005
1655,1566078439.807820,1566078439.822722,14.901876,-0.099981
1656,1566078439.907832,1566078439.922731,14.898777,-0.100013
1657,1566078440.007832,1566078440.022783,14.951468,-0.099999
1658,1566078440.107813,1566078440.122637,14.823914,-0.099982
1659,1566078440.207843,1566078440.222721,14.878511,-0.100029
1660,1566078440.307841,1566078440.322748,14.907122,-0.099998
1661,1566078440.407832,1566078440.422753,14.920235,-0.099992
1662,1566078440.507832,1566078440.522782,14.949799,-0.099999
1663,1566078440.607850,1566078440.622873,15.022516,-0.100018
1664,1566078440.707821,1566078440.722737,14.916182,-0.099971
1665,1566078440.807830,1566078440.822749,14.918566,-0.100009
1666,1566078440.907830,1566078440.922743,14.912844,-0.100000
1667,1566078441.007849,1566078441.022776,14.927387,-0.100019
1668,1566078441.107831,1566078441.122751,14.920712,-0.099982
1669,1566078441.207829,1566078441.222813,14.983177,-0.099999
1670,1566078441.307828,1566078441.322763,14.935017,-0.099999
1671,1566078441.407829,1566078441.422772,14.942646,-0.100001
1672,1566078441.507847,1566078441.522850,15.002728,-0.100018
1673,1566078441.607845,1566078441.622747,14.901876,-0.099998
1674,1566078441.707830,1566078441.722729,14.899492,-0.099985
1675,1566078441.807828,1566078441.822760,14.931679,-0.099998
1676,1566078441.907843,1566078441.922821,14.977932,-0.100015
1677,1566078442.007839,1566078442.022738,14.898062,-0.099996
1678,1566078442.107836,1566078442.122696,14.860868,-0.099996
1679,1566078442.207819,1566078442.222726,14.907122,-0.099983
1680,1566078442.307831,1566078442.322725,14.894485,-0.100012
1681,1566078442.407847,1566078442.422861,15.014172,-0.100016
1682,1566078442.507823,1566078442.522731,14.908075,-0.099977
1683,1566078442.607824,1566078442.622715,14.891624,-0.100001
1684,1566078442.707826,1566078442.722811,14.984846,-0.100003
1685,1566078442.807836,1566078442.822819,14.983416,-0.100010
1686,1566078442.907827,1566078442.922718,14.890671,-0.099991
1687,1566078443.007833,1566078443.022793,14.960527,-0.100005
1688,1566078443.107831,1566078443.122767,14.936209,-0.099998
1689,1566078443.207828,1566078443.222742,14.914513,-0.099997
1690,1566078443.307835,1566078443.322725,14.890194,-0.100007
1691,1566078443.407847,1566078443.422782,14.935017,-0.100012
1692,1566078443.507829,1566078443.522725,14.895678,-0.099983
1693,1566078443.607825,1566078443.622716,14.890909,-0.099996
1694,1566078443.707841,1566078443.722754,14.912605,-0.100016
1695,1566078443.807837,1566078443.822729,14.891386,-0.099996
1696,1566078443.907864,1566078443.922882,15.017509,-0.100027
1697,1566078444.007822,1566078444.022730,14.908075,-0.099957
1698,1566078444.107826,1566078444.122688,14.861584,-0.100005
1699,1566078444.207820,1566078444.222602,14.781952,-0.099994
1700,1566078444.307826,1566078444.322679,14.852524,-0.100006
1701,1566078444.407877,1566078444.422679,14.801741,-0.100051
1702,1566078444.507828,1566078444.522613,14.784813,-0.099951
1703,1566078444.607871,1566078444.622660,14.788866,-0.100043
1704,1566078444.707872,1566078444.722659,14.787436,-0.100001
1705,1566078444.807874,1566078444.822656,14.781952,-0.100002
1706,1566078444.907869,1566078444.922657,14.788389,-0.099995
1707,1566078445.007825,1566078445.022631,14.806271,-0.099956
1708,1566078445.107873,1566078445.122663,14.790058,-0.100048
1709,1566078445.207832,1566078445.222629,14.797688,-0.099959
1710,1566078445.307828,1566078445.322617,14.789343,-0.099996
1711,1566078445.407905,1566078445.422785,14.879704,-0.100077
1712,1566078445.507830,1566078445.522619,14.789104,-0.099925
1713,1566078445.607810,1566078445.622633,14.822721,-0.099980
1714,1566078445.707832,1566078445.722706,14.874458,-0.100022
1715,1566078445.807833,1566078445.822794,14.961720,-0.100001
1716,1566078445.907840,1566078445.922734,14.894009,-0.100007
1717,1566078446.007840,1566078446.022774,14.934301,-0.100000
1718,1566078446.107829,1566078446.122778,14.948606,-0.099989
1719,1566078446.207834,1566078446.222748,14.914036,-0.100005
1720,1566078446.307833,1566078446.322776,14.942646,-0.099999
1721,1566078446.407828,1566078446.422863,15.035152,-0.099995
1722,1566078446.507823,1566078446.522781,14.958620,-0.099994
1723,1566078446.607877,1566078446.622929,15.051842,-0.100055
1724,1566078446.707829,1566078446.722787,14.958143,-0.099952
1725,1566078446.807832,1566078446.822723,14.890432,-0.100003
1726,1566078446.907833,1566078446.922630,14.797449,-0.100000
1727,1566078447.007845,1566078447.022715,14.870167,-0.100012
