S2 Count,Start_Time(in sec),End_Time(in sec),Image_Dump_Time(in msec),Jitter(in sec)
5413,1566078815.622828,1566078815.640444,17.616272,-0.100159
5414,1566078815.722837,1566078815.740517,17.680168,-0.100009
5415,1566078815.822758,1566078815.840483,17.725468,-0.099921
5416,1566078815.922709,1566078815.940417,17.707825,-0.099951
5417,1566078816.022933,1566078816.040574,17.641068,-0.100224
5418,1566078816.122658,1566078816.140326,17.668247,-0.099725
5419,1566078816.222809,1566078816.240429,17.620802,-0.100151
5420,1566078816.322813,1566078816.340484,17.671585,-0.100004
5421,1566078816.422760,1566078816.440432,17.671824,-0.099947
5422,1566078816.522812,1566078816.540422,17.610312,-0.100052
5423,1566078816.622756,1566078816.640453,17.697334,-0.099944
5424,1566078816.722680,1566078816.740363,17.683268,-0.099924
5425,1566078816.822849,1566078816.840463,17.613411,-0.100169
5426,1566078816.922734,1566078816.940389,17.654896,-0.099885
5427,1566078817.022648,1566078817.040334,17.686367,-0.099914
5428,1566078817.122768,1566078817.140362,17.594099,-0.100120
5429,1566078817.222817,1566078817.240443,17.625809,-0.100049
5430,1566078817.322834,1566078817.340439,17.605066,-0.100017
5431,1566078817.422876,1566078817.440497,17.621040,-0.100042
5432,1566078817.522758,1566078817.540385,17.627478,-0.099882
5433,1566078817.622676,1566078817.640349,17.672539,-0.099918
5434,1566078817.722834,1566078817.740436,17.601490,-0.100158
5435,1566078817.822831,1566078817.840562,17.731667,-0.099996
5436,1566078817.922723,1566078817.940406,17.682791,-0.099893
5437,1566078818.022799,1566078818.040427,17.628193,-0.100075
5438,1566078818.122788,1566078818.140462,17.674446,-0.099989
5439,1566078818.222739,1566078818.240367,17.627239,-0.099952
5440,1566078818.322673,1566078818.340351,17.678022,-0.099933
5441,1566078818.422835,1566078818.440498,17.662764,-0.100162
5442,1566078818.522746,1566078818.540365,17.619610,-0.099911
5443,1566078818.622748,1566078818.640439,17.690659,-0.100002
5444,1566078818.722769,1566078818.740400,17.630339,-0.100021
5445,1566078818.822711,1566078818.840416,17.704487,-0.099942
5446,1566078818.922807,1566078818.940466,17.658710,-0.100096
5447,1566078819.022749,1566078819.040467,17.718315,-0.099942
5448,1566078819.122726,1566078819.140435,17.708540,-0.099977
5449,1566078819.222783,1566078819.240417,17.634392,-0.100056
5450,1566078819.322648,1566078819.340313,17.665148,-0.099865
5451,1566078819.422644,1566078819.440345,17.700911,-0.099996
5452,1566078819.522800,1566078819.540461,17.660379,-0.100156
5453,1566078819.622860,1566078819.640490,17.630577,-0.100060
5454,1566078819.722687,1566078819.740369,17.681122,-0.099828
5455,1566078819.822798,1566078819.840540,17.742395,-0.100110
5456,1566078819.922668,1566078819.940385,17.716885,-0.099870
5457,1566078820.022804,1566078820.040414,17.609119,-0.100137
5458,1566078820.122749,1566078820.140359,17.610312,-0.099945
5459,1566078820.222847,1566078820.240544,17.697573,-0.100097
5460,1566078820.322749,1566078820.340348,17.598391,-0.099903
5461,1566078820.422804,1566078820.440444,17.639875,-0.100055
5462,1566078820.522900,1566078820.540525,17.624855,-0.100096
5463,1566078820.622683,1566078820.640364,17.680407,-0.099783
5464,1566078820.722867,1566078820.740508,17.641306,-0.100184
5465,1566078820.822860,1566078820.840519,17.659187,-0.099993
5466,1566078820.922771,1566078820.940480,17.709017,-0.099911
5467,1566078821.022719,1566078821.040415,17.695665,-0.099948
5468,1566078821.122831,1566078821.140505,17.673731,-0.100112
5469,1566078821.222631,1566078821.240320,17.688513,-0.099800
5470,1566078821.322692,1566078821.340405,17.713308,-0.100061
5471,1566078821.422884,1566078821.440523,17.639160,-0.100192
5472,1566078821.522695,1566078821.540386,17.691374,-0.099810
5473,1566078821.622810,1566078821.640462,17.651320,-0.100116
5474,1566078821.722749,1566078821.740355,17.605543,-0.099939
5475,1566078821.822708,1566078821.840397,17.688751,-0.099959
5476,1566078821.922913,1566078821.940625,17.711878,-0.100205
5477,1566078822.022854,1566078822.040521,17.667770,-0.099940
5478,1566078822.122849,1566078822.140454,17.605543,-0.099995
5479,1566078822.222631,1566078822.240380,17.748833,-0.099783
5480,1566078822.322745,1566078822.340440,17.694950,-0.100114
5481,1566078822.422778,1566078822.440482,17.703772,-0.100033
5482,1566078822.522711,1566078822.540399,17.688751,-0.099933
5483,1566078822.622962,1566078822.640607,17.644644,-0.100252
5484,1566078822.722851,1566078822.740499,17.648220,-0.099888
5485,1566078822.822665,1566078822.840389,17.723083,-0.099815
5486,1566078822.922846,1566078822.940552,17.706394,-0.100180
5487,1566078823.022746,1566078823.040448,17.702103,-0.099900
5488,1566078823.122668,1566078823.140346,17.677546,-0.099922
5489,1566078823.222710,1566078823.240383,17.673016,-0.100042
5490,1566078823.322961,1566078823.340571,17.610073,-0.100251
5491,1566078823.422790,1566078823.440536,17.746449,-0.099829
5492,1566078823.522763,1566078823.540455,17.691851,-0.099974
5493,1566078823.622750,1566078823.640409,17.659664,-0.099986
5494,1566078823.722775,1566078823.740431,17.656565,-0.100025
5495,1566078823.822837,1566078823.840530,17.692804,-0.100062
5496,1566078823.922829,1566078823.940455,17.626524,-0.099992
5497,1566078824.022823,1566078824.040472,17.648935,-0.099994
5498,1566078824.122692,1566078824.140384,17.692804,-0.099869
5499,1566078824.222666,1566078824.240345,17.678261,-0.099975
5500,1566078824.322834,1566078824.340452,17.618179,-0.100168
5501,1566078824.422791,1566078824.440492,17.700911,-0.099957
5502,1566078824.522709,1566078824.540427,17.718792,-0.099918
5503,1566078824.622749,1566078824.640387,17.637968,-0.100040
5504,1566078824.722698,1566078824.740517,17.818689,-0.099949
5505,1566078824.822735,1566078824.840484,17.749548,-0.100037
5506,1566078824.922684,1566078824.940473,17.788410,-0.099950
5507,1566078825.022754,1566078825.040468,17.713308,-0.100070
5508,1566078825.122787,1566078825.140467,17.680168,-0.100033
5509,1566078825.222761,1566078825.240454,17.693281,-0.099974
5510,1566078825.322701,1566078825.340489,17.788172,-0.099940
5511,1566078825.422780,1566078825.440418,17.637730,-0.100079
5512,1566078825.522824,1566078825.540452,17.627716,-0.100044
5513,1566078825.622764,1566078825.640394,17.630577,-0.099940
5514,1566078825.722866,1566078825.740534,17.668486,-0.100102
5515,1566078825.822736,1566078825.840418,17.682076,-0.099870
5516,1566078825.922783,1566078825.940445,17.662048,-0.100047
5517,1566078826.022814,1566078826.040465,17.651320,-0.100031
5518,1566078826.122832,1566078826.140503,17.671108,-0.100018
5519,1566078826.222723,1566078826.240490,17.766953,-0.099891
5520,1566078826.322845,1566078826.340499,17.653942,-0.100122
5521,1566078826.422691,1566078826.440396,17.704487,-0.099847
5522,1566078826.522846,1566078826.540466,17.620087,-0.100154
5523,1566078826.622793,1566078826.640463,17.670631,-0.099947
5524,1566078826.722856,1566078826.740490,17.634153,-0.100064
5525,1566078826.822812,1566078826.840447,17.635822,-0.099955
5526,1566078826.922758,1566078826.940378,17.619610,-0.099946
5527,1566078827.022671,1566078827.040344,17.672777,-0.099913
5528,1566078827.122941,1566078827.140596,17.655134,-0.100269
5529,1566078827.222814,1566078827.240501,17.687321,-0.099873
5530,1566078827.322702,1566078827.340390,17.688274,-0.099888
5531,1566078827.422691,1566078827.440373,17.682076,-0.099989
5532,1566078827.522715,1566078827.540402,17.687082,-0.100024
5533,1566078827.622826,1566078827.640529,17.703533,-0.100111
5534,1566078827.722700,1566078827.740403,17.702341,-0.099875
5535,1566078827.822780,1566078827.840394,17.613888,-0.100080
5536,1566078827.922703,1566078827.940397,17.694235,-0.099923
5537,1566078828.022766,1566078828.040382,17.616749,-0.100063
5538,1566078828.122903,1566078828.140575,17.672777,-0.100137
5539,1566078828.222716,1566078828.240395,17.678499,-0.099813
5540,1566078828.322707,1566078828.340485,17.777681,-0.099991
5541,1566078828.422798,1566078828.440455,17.657518,-0.100091
5542,1566078828.522649,1566078828.540360,17.710686,-0.099852
5543,1566078828.622844,1566078828.640579,17.734766,-0.100195
5544,1566078828.722845,1566078828.740471,17.626047,-0.100001
5545,1566078828.822664,1566078828.840355,17.690659,-0.099819
5546,1566078828.922680,1566078828.940377,17.697096,-0.100016
5547,1566078829.022718,1566078829.040410,17.691612,-0.100038
5548,1566078829.122935,1566078829.140559,17.624140,-0.100216
5549,1566078829.222744,1566078829.240415,17.671585,-0.099809
5550,1566078829.322665,1566078829.340346,17.680407,-0.099921
5551,1566078829.422733,1566078829.440482,17.749786,-0.100067
5552,1566078829.522691,1566078829.540428,17.736435,-0.099959
5553,1566078829.622639,1566078829.640286,17.646551,-0.099948
5554,1566078829.722657,1566078829.740376,17.718315,-0.100018
5555,1566078829.822757,1566078829.840372,17.615318,-0.100100
5556,1566078829.922670,1566078829.940542,17.871380,-0.099913
5557,1566078830.022788,1566078830.040417,17.629147,-0.100118
5558,1566078830.122653,1566078830.140347,17.693043,-0.099865
5559,1566078830.222764,1566078830.240396,17.632008,-0.100111
5560,1566078830.322836,1566078830.340471,17.634869,-0.100072
5561,1566078830.422735,1566078830.440412,17.677307,-0.099899
5562,1566078830.522927,1566078830.540539,17.612696,-0.100192
5563,1566078830.622780,1566078830.640378,17.597914,-0.099853
5564,1566078830.722980,1566078830.740597,17.617702,-0.100200
5565,1566078830.822776,1566078830.840393,17.616987,-0.099796
5566,1566078830.922686,1566078830.940387,17.700911,-0.099911
5567,1566078831.022815,1566078831.040450,17.635107,-0.100129
5568,1566078831.122692,1566078831.140359,17.667055,-0.099877
5569,1566078831.222797,1566078831.240395,17.597914,-0.100105
5570,1566078831.322833,1566078831.340555,17.721415,-0.100036
5571,1566078831.422837,1566078831.440460,17.622232,-0.100004
5572,1566078831.522770,1566078831.540403,17.633677,-0.099932
5573,1566078831.622738,1566078831.640458,17.720222,-0.099968
5574,1566078831.722675,1566078831.740350,17.674923,-0.099937
5575,1566078831.822787,1566078831.840426,17.638922,-0.100112
5576,1566078831.922840,1566078831.940514,17.674446,-0.100052
5577,1566078832.022884,1566078832.040509,17.625093,-0.100044
5578,1566078832.122804,1566078832.140490,17.685413,-0.099921
5579,1566078832.222831,1566078832.240574,17.742634,-0.100027
5580,1566078832.322705,1566078832.340487,17.781973,-0.099874
5581,1566078832.422646,1566078832.440534,17.888784,-0.099941
5582,1566078832.522688,1566078832.540363,17.674685,-0.100042
5583,1566078832.622800,1566078832.640576,17.775774,-0.100112
5584,1566078832.722631,1566078832.740287,17.655849,-0.099831
5585,1566078832.822687,1566078832.840368,17.680168,-0.100056
5586,1566078832.922753,1566078832.940369,17.616510,-0.100065
5587,1566078833.022849,1566078833.040485,17.636538,-0.100096
5588,1566078833.122759,1566078833.140370,17.611265,-0.099910
5589,1566078833.222700,1566078833.240389,17.688751,-0.099941
5590,1566078833.322798,1566078833.340440,17.642498,-0.100098
5591,1566078833.422857,1566078833.440463,17.606020,-0.100059
5592,1566078833.522846,1566078833.540567,17.720461,-0.099990
5593,1566078833.622797,1566078833.640411,17.613173,-0.099951
5594,1566078833.722700,1566078833.740485,17.785072,-0.099903
5595,1566078833.822774,1566078833.840523,17.749548,-0.100073
5596,1566078833.922798,1566078833.940451,17.652988,-0.100024
5597,1566078834.022777,1566078834.040405,17.627478,-0.099979
5598,1566078834.122748,1566078834.140444,17.696381,-0.099971
5599,1566078834.222808,1566078834.240482,17.673969,-0.100061
5600,1566078834.322858,1566078834.340607,17.749071,-0.100049
5601,1566078834.422804,1566078834.440492,17.688751,-0.099946
5602,1566078834.522761,1566078834.540376,17.615318,-0.099957
5603,1566078834.622791,1566078834.640406,17.615557,-0.100029
5604,1566078834.722756,1566078834.740402,17.646074,-0.099965
5605,1566078834.822778,1566078834.840394,17.615080,-0.100023
5606,1566078834.922837,1566078834.940531,17.693043,-0.100059
5607,1566078835.022768,1566078835.040365,17.597675,-0.099930
5608,1566078835.122729,1566078835.140391,17.661810,-0.099962
5609,1566078835.222659,1566078835.240344,17.685175,-0.099929
5610,1566078835.322625,1566078835.340306,17.681360,-0.099966
5611,1566078835.422649,1566078835.440306,17.656565,-0.100024
5612,1566078835.522658,1566078835.540323,17.664909,-0.100009
5613,1566078835.622788,1566078835.640380,17.591715,-0.100130
5614,1566078835.722692,1566078835.740366,17.673492,-0.099904
5615,1566078835.822646,1566078835.840324,17.678499,-0.099953
5616,1566078835.922646,1566078835.940303,17.656326,-0.100001
5617,1566078836.022565,1566078836.040267,17.702341,-0.099919
5618,1566078836.122655,1566078836.140333,17.678261,-0.100090
5619,1566078836.222599,1566078836.240278,17.679691,-0.099944
5620,1566078836.322643,1566078836.340335,17.691851,-0.100044
5621,1566078836.422574,1566078836.440239,17.664909,-0.099931
5622,1566078836.522571,1566078836.540236,17.665386,-0.099997
5623,1566078836.622564,1566078836.640207,17.643452,-0.099993
5624,1566078836.722638,1566078836.740288,17.650366,-0.100074
5625,1566078836.822644,1566078836.840312,17.668962,-0.100006
5626,1566078836.922622,1566078836.940283,17.660141,-0.099979
5627,1566078837.022737,1566078837.040332,17.595530,-0.100114
